Protein	Accession	Accession.id
P75187	fig|272634.6.peg.671	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.671
P75205	fig|272634.6.peg.636	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.636
P75206	fig|272634.6.peg.634	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.634
P75207	fig|272634.6.peg.633	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.633
P75223	fig|272634.6.peg.617	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.617
P75231	fig|272634.6.peg.609	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.609
P75245	fig|272634.6.peg.594	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.594
P75250	fig|272634.6.peg.587	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.587
P75258	fig|272634.6.peg.577	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.577
P75264	fig|272634.6.peg.148	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.148
P75271	fig|272634.6.peg.569	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.569
P75277		
P75293	fig|272634.6.peg.533	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.533
P75301	fig|272634.6.peg.524	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.524
P75309	fig|272634.6.peg.514	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.514
P75310	fig|272634.6.peg.512	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.512
P75313	fig|272634.6.peg.508	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.508
P75344	fig|272634.6.peg.469	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.469
P75353	fig|272634.6.peg.128	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.128
P75354	fig|272634.6.peg.126	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.126
P75358	fig|272634.6.peg.465	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.465
P75359	fig|272634.6.peg.463	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.463
P75376	fig|272634.6.peg.442	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.442
P75386	fig|272634.6.peg.428	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.428
P75390	fig|272634.6.peg.424	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.424
P75393	fig|272634.6.peg.421	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.421
P75394	fig|272634.6.peg.420	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.420
P75426	fig|272634.6.peg.380	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.380
P75465	fig|272634.6.peg.339	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.339
P75469	fig|272634.6.peg.336	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.336
P75470	fig|272634.6.peg.335	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.335
P75482	fig|272634.6.peg.319	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.319
P75493	fig|272634.6.peg.306	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.306
P75497	fig|272634.6.peg.300	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.300
P75512	fig|272634.6.peg.282	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.282
P75518	fig|272634.6.peg.275	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.275
P75525	fig|272634.6.peg.266	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.266
P75526	fig|272634.6.peg.265	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.265
P75533	fig|272634.6.peg.257	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.257
P75542	fig|272634.6.peg.248	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.248
P75543	fig|272634.6.peg.247	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.247
P75560	fig|272634.6.peg.227	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.227
P75569	fig|272634.6.peg.226	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.226
P75575	fig|272634.6.peg.188	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.188
P75591	fig|272634.6.peg.171	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.171
P75691	fig|1411691.4.peg.1952	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1952
P75694	fig|1411691.4.peg.1948	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1948
P75736	fig|1411691.4.peg.1590	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1590
P75809	fig|1411691.4.peg.1434	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1434
P75818	fig|1411691.4.peg.1412	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1412
P75821	fig|1411691.4.peg.1409	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1409
P75949	fig|1411691.4.peg.1160	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1160
P76001	fig|511145.12.peg.1221	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.1221
P76014	fig|1411691.4.peg.1086	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1086
P76015	fig|1411691.4.peg.1085	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1085
P76072	fig|511145.12.peg.1433	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.1433
P76143	fig|1411691.4.peg.750	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.750
P76182	fig|1411691.4.peg.631	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.631
P76194	fig|1411691.4.peg.579	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.579
P76268	fig|1411691.4.peg.423	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.423
P76290	fig|1411691.4.peg.378	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.378
P76387	fig|511145.12.peg.2137	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.2137
P76396	fig|511145.12.peg.2150	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.2150
P76398	fig|511145.12.peg.2152	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.2152
P76402	fig|511145.12.peg.2158	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.2158
P76536	fig|1411691.4.peg.4300	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4300
P76541	fig|1411691.4.peg.4292	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4292
P76552	fig|1411691.4.peg.4288	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4288
P76558	fig|1411691.4.peg.4277	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4277
P76576	fig|511145.12.peg.2612	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.2612
P77172	fig|1411691.4.peg.4235	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4235
P77173	fig|511145.12.peg.2506	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.2506
P77285	fig|1411691.4.peg.630	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.630
P77318	fig|511145.12.peg.1565	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.1565
P77365	fig|511145.12.peg.253	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.253
P77376	fig|1411691.4.peg.637	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.637
P77395	fig|1411691.4.peg.1784	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1784
P77402	fig|1411691.4.peg.562	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.562
P77504	fig|1411691.4.peg.1780	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1780
P77510	fig|511145.12.peg.649	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.649
P77522	fig|1411691.4.peg.575	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.575
P77552	fig|511145.12.peg.1737	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.1737
P77554	fig|1411691.4.peg.1953	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1953
P77598	fig|511145.12.peg.581	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.581
P77625	fig|511145.12.peg.2387	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.2387
P77627	fig|511145.12.peg.676	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.676
P77650	fig|1411691.4.peg.4192	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4192
P77674	fig|1411691.4.peg.824	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.824
P77756	fig|1411691.4.peg.1832	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1832
P77804	fig|511145.12.peg.1685	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.1685
P77961		
P77962		
P77965		
P77968		
P77970		
P77972		
P77973		
P78010	fig|272634.6.peg.693	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.693
P78012	fig|272634.6.peg.635	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.635
P78018	fig|272634.6.peg.464	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.464
P78022	fig|272634.6.peg.379	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.379
P78027	fig|272634.6.peg.348	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.348
P78028	fig|272634.6.peg.345	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.345
P78032	fig|272634.6.peg.280	https://www.patricbrc.org/view/Feature/fig|272634.6.peg.280
P78285	fig|1411691.4.peg.1720	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1720
P80046		
P80239	fig|224308.179.peg.4336	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.4336
P80240	fig|224308.179.peg.2968	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.2968
P80244	fig|224308.179.peg.3741	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3741
P80505		
P80507		
P80643	fig|224308.179.peg.1732	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.1732
P80698	fig|224308.179.peg.3066	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3066
P80700	fig|224308.179.peg.1791	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.1791
P80858	fig|224308.179.peg.3070	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3070
P80859	fig|224308.179.peg.2599	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.2599
P80860	fig|224308.179.peg.3399	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3399
P80865	fig|224308.179.peg.1750	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.1750
P80866	fig|224308.179.peg.3542	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3542
P80868	fig|224308.179.peg.115	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.115
P80870	fig|224308.179.peg.3403	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3403
P80871	fig|224308.179.peg.3896	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3896
P80875	fig|224308.179.peg.302	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.302
P80877	fig|224308.179.peg.1431	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.1431
P80879	fig|224308.179.peg.3322	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3322
P80885	fig|224308.179.peg.3168	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3168
P80886	fig|224308.179.peg.1749	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.1749
P80918		
P80920		
P80921		
P80922		
P80923	fig|223283.9.peg.3928	https://www.patricbrc.org/view/Feature/fig|223283.9.peg.3928
P81100	fig|224308.179.peg.301	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.301
P81101	fig|224308.179.peg.1793	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.1793
P81102	fig|224308.179.peg.2137	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.2137
P81181	fig|272623.7.peg.2328	https://www.patricbrc.org/view/Feature/fig|272623.7.peg.2328
P94335	fig|196627.13.peg.2095	https://www.patricbrc.org/view/Feature/fig|196627.13.peg.2095
P94360	fig|224308.179.peg.4200	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.4200
P94364	fig|224308.179.peg.4195	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.4195
P94400	fig|224308.179.peg.351	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.351
P94409	fig|224308.179.peg.388	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.388
P94417	fig|224308.179.peg.401	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.401
P94425	fig|224308.179.peg.410	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.410
P94459	fig|224308.43.peg.1941	https://www.patricbrc.org/view/Feature/fig|224308.43.peg.1941
P94521	fig|224308.179.peg.3130	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3130
P94534	fig|224308.179.peg.3117	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3117
P94538	fig|224308.179.peg.3113	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3113
P94547	fig|224308.179.peg.3103	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3103
P94549	fig|224308.179.peg.3101	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3101
P94565	fig|224308.179.peg.3072	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3072
P94592	fig|224308.179.peg.3928	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3928
P94996	fig|83332.111.peg.1847	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.1847
P95017	fig|83332.111.peg.2836	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.2836
P95029	fig|83332.111.peg.2822	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.2822
P95032	fig|83331.31.peg.762	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.762
P95034	fig|83332.111.peg.763	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.763
P95087	fig|83332.111.peg.3421	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3421
P95090	fig|83331.31.peg.3398	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3398
P95125	fig|83332.111.peg.3309	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3309
P95137	fig|83332.111.peg.3292	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3292
P95144	fig|83332.111.peg.2080	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.2080
P95172	fig|83332.111.peg.3513	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3513
P95185	fig|83332.111.peg.3500	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3500
P95186	fig|83332.111.peg.3499	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3499
P95189		
P95197	fig|83332.111.peg.428	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.428
P95217	fig|83332.111.peg.292	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.292
P95225	fig|83332.111.peg.300	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.300
P95257		
P95290	fig|83332.111.peg.2140	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.2140
P95690	fig|330779.12.peg.1478	https://www.patricbrc.org/view/Feature/fig|330779.12.peg.1478
P95691	fig|330779.12.peg.663	https://www.patricbrc.org/view/Feature/fig|330779.12.peg.663
P95867	fig|273057.12.peg.2171	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.2171
P95871	fig|273057.12.peg.2178	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.2178
P95879	fig|273057.12.peg.2191	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.2191
P95907	fig|273057.12.peg.2225	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.2225
P95931	fig|273057.12.peg.2250	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.2250
P95949	fig|273057.12.peg.107	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.107
P95957	fig|273057.12.peg.101	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.101
P95968	fig|273057.12.peg.90	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.90
P95970	fig|273057.12.peg.87	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.87
P95979	fig|273057.12.peg.80	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.80
P95980	fig|273057.12.peg.79	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.79
P95991	fig|273057.12.peg.70	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.70
P96041	fig|273057.12.peg.332	https://www.patricbrc.org/view/Feature/fig|273057.12.peg.332
P96076		
P96217	fig|83332.111.peg.4297	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.4297
P96218		
P96258	fig|83332.111.peg.452	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.452
P96267	fig|83332.111.peg.462	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.462
P96270	fig|83332.111.peg.465	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.465
P96271	fig|83332.111.peg.466	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.466
P96284		
P96285	fig|83332.111.peg.3280	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3280
P96288	fig|83331.31.peg.3256	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3256
P96291	fig|83331.31.peg.3251	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3251
P96353	fig|83332.111.peg.1165	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.1165
P96356	fig|83332.111.peg.1162	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.1162
P96374	fig|83332.111.peg.1138	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.1138
P96396	fig|83332.111.peg.245	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.245
P96399	fig|83332.111.peg.248	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.248
P96404	fig|83332.111.peg.253	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.253
P96409	fig|83332.111.peg.258	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.258
P96502	fig|224308.179.peg.3830	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3830
P96585	fig|224308.179.peg.454	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.454
P96596	fig|224308.179.peg.465	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.465
P96611	fig|224308.179.peg.483	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.483
P96613	fig|224308.179.peg.485	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.485
P96615	fig|224308.179.peg.487	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.487
P96619	fig|224308.43.peg.483	https://www.patricbrc.org/view/Feature/fig|224308.43.peg.483
P96625	fig|224308.179.peg.506	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.506
P96679	fig|224308.43.peg.558	https://www.patricbrc.org/view/Feature/fig|224308.43.peg.558
P96683	fig|224308.179.peg.576	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.576
P96686	fig|224308.179.peg.581	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.581
P96692	fig|224308.179.peg.588	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.588
P96701	fig|224308.179.peg.600	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.600
P96716	fig|224308.179.peg.3923	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3923
P96718	fig|224308.179.peg.3921	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3921
P96722	fig|224308.179.peg.3916	https://www.patricbrc.org/view/Feature/fig|224308.179.peg.3916
P96805	fig|83332.111.peg.147	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.147
P96812	fig|83332.111.peg.156	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.156
P96824	fig|83332.111.peg.169	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.169
P96868	fig|83332.111.peg.3645	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3645
P96872	fig|83332.111.peg.3649	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3649
P96874	fig|83332.111.peg.3651	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3651
P96876	fig|83332.111.peg.3653	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3653
P96877	fig|83332.111.peg.3654	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3654
P96878	fig|83332.111.peg.3655	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3655
P96890	fig|83332.111.peg.3667	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3667
P96923	fig|83332.111.peg.701	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.701
P97152		
P99175		
P9WF13	fig|83332.111.peg.3773	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3773
P9WF14	fig|83331.31.peg.3522	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3522
P9WF15		
P9WF19		
P9WF23		
P9WF27	fig|83332.111.peg.1534	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.1534
P9WF29		
P9WF45	fig|83332.12.peg.1588	https://www.patricbrc.org/view/Feature/fig|83332.12.peg.1588
P9WFB1		
P9WFC9		
P9WFD3		
P9WFD7		
P9WFD9		
P9WFG2	fig|83331.31.peg.2017	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.2017
P9WFG3		
P9WFG9		
P9WFH5		
P9WFH7		
P9WFI4	fig|83331.31.peg.809	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.809
P9WFI5		
P9WFK0	fig|83331.31.peg.706	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.706
P9WFK9		
P9WFL3		
P9WFM7		
P9WFN1		
P9WFQ0	fig|83331.31.peg.2097	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.2097
P9WFQ1		
P9WFR1		
P9WFS2	fig|83331.31.peg.1655	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.1655
P9WFS3		
P9WFW9		
P9WFX5	fig|83332.111.peg.2439	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.2439
P9WFX7		
P9WFZ1		
P9WFZ7		
P9WG05		
P9WG17		
P9WG33		
P9WG38	fig|83331.31.peg.2012	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.2012
P9WG39		
P9WG45		
P9WG47		
P9WG48	fig|83331.31.peg.4034	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.4034
P9WG49		
P9WG74	fig|83331.31.peg.456	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.456
P9WG75		
P9WG86		
P9WG87	fig|83332.12.peg.1399	https://www.patricbrc.org/view/Feature/fig|83332.12.peg.1399
P9WGA0	fig|83331.31.peg.2324	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.2324
P9WGA1		
P9WGC3		
P9WGC7	fig|83332.111.peg.1056	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.1056
P9WGD5		
P9WGD8	fig|83331.31.peg.3230	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3230
P9WGD9		
P9WGE1		
P9WGE7		
P9WGF2	fig|83331.31.peg.3231	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3231
P9WGF3		
P9WGF9	fig|83332.111.peg.1424	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.1424
P9WGG5	fig|83332.111.peg.209	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.209
P9WGH8	fig|83331.31.peg.3575	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3575
P9WGH9	fig|83332.111.peg.3600	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.3600
P9WGI1		
P9WGJ3	fig|83332.12.peg.560	https://www.patricbrc.org/view/Feature/fig|83332.12.peg.560
P9WGJ4		
P9WGJ5	fig|83332.12.peg.2398	https://www.patricbrc.org/view/Feature/fig|83332.12.peg.2398
P9WGK1		
P9WGK3		
P9WGK4	fig|83331.31.peg.539	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.539
P9WGK5	fig|83332.111.peg.538	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.538
P9WGK8	fig|83331.31.peg.3599	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3599
P9WGK9		
P9WGL3		
P9WGL5		
P9WGL7		
P9WGL9		
P9WGM0		
P9WGM1	fig|83332.12.peg.1006	https://www.patricbrc.org/view/Feature/fig|83332.12.peg.1006
P9WGM3		
P9WGM5		
P9WGM7		
P9WGM9		
P9WGN1		
P9WGN7		
P9WGN8	fig|83331.31.peg.2870	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.2870
P9WGN9		
P9WGP5		
P9WGQ1		
P9WGR0	fig|83331.31.peg.1646	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.1646
P9WGR1		
P9WGR9		
P9WGS1		
P9WGT2	fig|83331.31.peg.1645	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.1645
P9WGT3		
P9WGT9		
P9WGV2	fig|83331.31.peg.3602	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3602
P9WGV3		
P9WGY8		
P9WGY9	fig|83332.12.peg.742	https://www.patricbrc.org/view/Feature/fig|83332.12.peg.742
P9WGZ1		
P9WH05		
P9WH07		
P9WH34	fig|83331.31.peg.3822	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3822
P9WH35		
P9WH37		
P9WH41		
P9WH42	fig|83331.31.peg.1789	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.1789
P9WH43		
P9WH45		
P9WH48	fig|83331.31.peg.61	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.61
P9WH49		
P9WH51	fig|83332.12.peg.791	https://www.patricbrc.org/view/Feature/fig|83332.12.peg.791
P9WH53		
P9WH82	fig|83331.31.peg.794	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.794
P9WH83		
P9WH87		
P9WHA1		
P9WHA7		
P9WHB3		
P9WHB7		
P9WHC1		
P9WHC7		
P9WHD1		
P9WHD2	fig|83331.31.peg.3820	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3820
P9WHD3		
P9WHE0	fig|83331.31.peg.3807	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3807
P9WHE1		
P9WHF3		
P9WHG1	fig|83332.12.peg.3463	https://www.patricbrc.org/view/Feature/fig|83332.12.peg.3463
P9WHG9		
P9WHI9		
P9WHJ5		
P9WHK5		
P9WHK7		
P9WHM1		
P9WHN5		
P9WHP5		
P9WHQ1	fig|83332.111.peg.1901	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.1901
P9WHR1		
P9WHS1	fig|83332.111.peg.1489	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.1489
P9WHT2	fig|83331.31.peg.2444	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.2444
P9WHT3		
P9WHU1		
P9WHU7		
P9WHV0	fig|83331.31.peg.2695	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.2695
P9WHV1		
P9WHV7		
P9WHW3		
P9WHW5	fig|83332.111.peg.22	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.22
P9WI27		
P9WI41		
P9WI47	fig|83332.111.peg.289	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.289
P9WI48	fig|83331.31.peg.110	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.110
P9WI49		
P9WI55		
P9WI62	fig|83331.31.peg.2406	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.2406
P9WI63	fig|83332.111.peg.2422	https://www.patricbrc.org/view/Feature/fig|83332.111.peg.2422
P9WI64	fig|83331.31.peg.3411	https://www.patricbrc.org/view/Feature/fig|83331.31.peg.3411
P9WI65		
